CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total
17655,11,9,3652.48,United Kingdom,5,5,5,555,15
17656,73,5,1674.69,United Kingdom,3,4,4,344,11
17657,430,1,126.0,United Kingdom,1,2,1,121,4
17658,26,2,595.42,United Kingdom,4,3,2,432,9
17659,17,14,3834.79,United Kingdom,5,5,5,555,15
17660,141,2,359.47,United Kingdom,3,3,2,332,8
17662,662,2,412.92,United Kingdom,1,3,2,132,6
17663,26,17,5175.83,United Kingdom,4,5,5,455,14
17664,19,4,1166.23,United Kingdom,4,4,3,443,11
17665,493,1,563.1,United Kingdom,1,2,2,122,5
17666,4,5,2047.8,United Kingdom,5,4,4,544,13
17667,66,9,3950.7,United Kingdom,3,5,5,355,13
17668,1,2,347.75,United Kingdom,5,3,2,532,10
17669,43,10,6142.35,United Kingdom,4,5,5,455,14
17670,228,1,205.7,United Kingdom,2,2,1,221,5
17671,16,5,2403.34,United Kingdom,5,4,4,544,13
17672,50,7,5778.63,United Kingdom,4,4,5,445,13
17673,2,13,4233.58,United Kingdom,5,5,5,555,15
17674,74,2,851.7,United Kingdom,3,3,3,333,9
17675,1,70,38259.6,United Kingdom,5,5,5,555,15
17676,4,10,2765.84,United Kingdom,5,5,4,554,14
17677,2,54,36692.91,United Kingdom,5,5,5,555,15
17678,264,2,599.76,United Kingdom,2,3,2,232,7
17679,53,7,3577.61,United Kingdom,4,4,5,445,13
17680,24,3,497.45,United Kingdom,4,3,2,432,9
17681,597,5,731.2,United Kingdom,1,4,3,143,8
17682,10,11,4456.78,United Kingdom,5,5,5,555,15
17683,386,3,819.01,United Kingdom,2,3,3,233,8
17684,44,1,239.41,United Kingdom,4,2,1,421,7
17685,17,12,5943.17,United Kingdom,5,5,5,555,15
17686,7,9,8296.81,United Kingdom,5,5,5,555,15
17687,421,1,432.68,United Kingdom,1,2,2,122,5
17688,394,1,304.2,United Kingdom,2,2,2,222,6
17689,388,2,317.08,United Kingdom,2,3,2,232,7
17690,30,20,7448.1,United Kingdom,4,5,5,455,14
17691,358,4,780.0500000000001,United Kingdom,2,4,3,243,9
17692,127,12,2975.8,United Kingdom,3,5,5,355,13
17693,137,1,200.47,United Kingdom,3,2,1,321,6
17694,142,3,1695.97,United Kingdom,3,3,4,334,10
17695,132,5,1746.04,United Kingdom,3,4,4,344,11
17696,38,27,7679.59,United Kingdom,4,5,5,455,14
17697,236,1,338.95,United Kingdom,2,2,2,222,6
17698,261,1,154.95,United Kingdom,2,2,1,221,5
17699,477,2,442.0,United Kingdom,1,3,2,132,6
17700,17,14,6679.97,United Kingdom,5,5,5,555,15
17701,253,1,417.95,United Kingdom,2,2,2,222,6
17702,30,6,3144.04,United Kingdom,4,4,5,445,13
17703,35,4,1094.84,United Kingdom,4,4,3,443,11
17704,169,2,885.19,United Kingdom,3,3,3,333,9
17705,3,11,2083.9,United Kingdom,5,5,4,554,14
17706,4,31,20749.98,United Kingdom,5,5,5,555,15
17707,185,8,609.3000000000001,United Kingdom,3,5,2,352,10
17708,188,4,887.9300000000001,United Kingdom,3,4,3,343,10
17709,170,5,671.01,United Kingdom,3,4,3,343,10
17710,424,1,293.5,United Kingdom,1,2,2,122,5
17711,11,2,385.1,United Kingdom,5,3,2,532,10
17712,45,1,522.91,United Kingdom,4,2,2,422,8
17713,382,4,1198.09,United Kingdom,2,4,3,243,9
17714,321,5,1410.18,United Kingdom,2,4,4,244,10
17715,201,2,489.59999999999997,United Kingdom,2,3,2,232,7
17716,23,24,15956.97,United Kingdom,4,5,5,455,14
17717,421,1,376.92,United Kingdom,1,2,2,122,5
17718,232,2,439.18,United Kingdom,2,3,2,232,7
17719,38,15,5396.04,United Kingdom,4,5,5,455,14
17720,26,10,2768.91,United Kingdom,4,5,4,454,13
17721,659,1,307.21000000000004,United Kingdom,1,2,2,122,5
17722,96,5,4430.36,United Kingdom,3,4,5,345,12
17723,127,7,3378.4000000000005,United Kingdom,3,4,5,345,12
17724,71,3,1033.0,United Kingdom,3,3,3,333,9
17725,16,11,3439.08,United Kingdom,5,5,5,555,15
17726,395,7,1092.06,United Kingdom,2,4,3,243,9
17727,15,1,1060.25,United Kingdom,5,2,3,523,10
17728,4,5,4238.76,United Kingdom,5,4,5,545,14
17729,596,1,438.65000000000003,United Kingdom,1,2,2,122,5
17730,3,20,7773.8,United Kingdom,5,5,5,555,15
17731,79,6,1708.99,United Kingdom,3,4,4,344,11
17732,373,8,2470.39,United Kingdom,2,5,4,254,11
17733,39,2,692.19,United Kingdom,4,3,3,433,10
17734,54,6,1442.32,United Kingdom,4,4,4,444,12
17735,2,26,17244.93,United Kingdom,5,5,5,555,15
17736,9,3,377.44,United Kingdom,5,3,2,532,10
17737,9,2,168.24,United Kingdom,5,3,1,531,9
17738,19,13,4183.56,United Kingdom,4,5,5,455,14
17739,12,18,7730.59,United Kingdom,5,5,5,555,15
17740,389,6,426.9,United Kingdom,2,4,2,242,8
17741,407,2,101.1,United Kingdom,2,3,1,231,6
17742,113,11,2098.48,United Kingdom,3,5,4,354,12
17743,448,1,229.2,United Kingdom,1,2,1,121,4
17744,4,7,2649.14,United Kingdom,5,4,4,544,13
17745,478,2,600.34,United Kingdom,1,3,2,132,6
17746,240,4,904.1800000000001,United Kingdom,2,4,3,243,9
17747,113,1,71.4,United Kingdom,3,2,1,321,6
17748,527,1,358.15,United Kingdom,1,2,2,122,5
17749,178,3,1026.18,United Kingdom,3,3,3,333,9
17750,5,9,1797.57,United Kingdom,5,5,4,554,14
17751,421,1,157.85999999999999,United Kingdom,1,2,1,121,4
17752,359,1,80.64,United Kingdom,2,2,1,221,5
17753,464,4,390.56,United Kingdom,1,4,2,142,7
17754,1,13,4577.53,United Kingdom,5,5,5,555,15
17756,376,3,733.7,United Kingdom,2,3,3,233,8
17757,1,56,9422.45,United Kingdom,5,5,5,555,15
17758,19,12,5012.53,United Kingdom,4,5,5,455,14
17759,17,5,1276.91,United Kingdom,5,4,4,544,13
17760,22,6,918.93,United Kingdom,4,4,3,443,11
17761,33,1,712.78,United Kingdom,4,2,3,423,9
17762,456,1,129.75,United Kingdom,1,2,1,121,4
17763,263,4,86.15,United Kingdom,2,4,1,241,7
17764,51,5,1623.64,United Kingdom,4,4,4,444,12
17765,159,4,530.8,United Kingdom,3,4,2,342,9
17766,381,2,299.61,United Kingdom,2,3,2,232,7
17767,15,2,413.05,United Kingdom,5,3,2,532,10
17768,8,7,3509.51,United Kingdom,5,4,5,545,14
17769,13,17,7103.08,United Kingdom,5,5,5,555,15
17770,199,5,1143.27,United Kingdom,2,4,3,243,9
17771,57,4,387.41,United Kingdom,4,4,2,442,10
17772,11,3,384.77,United Kingdom,5,3,2,532,10
17773,514,2,585.27,United Kingdom,1,3,2,132,6
17774,97,9,3328.05,United Kingdom,3,5,5,355,13
17775,255,1,56.4,United Kingdom,2,2,1,221,5
17776,387,2,338.56,United Kingdom,2,3,2,232,7
17777,25,3,665.86,United Kingdom,4,3,3,433,10
17778,662,1,197.70000000000002,United Kingdom,1,2,1,121,4
17779,21,3,658.57,United Kingdom,4,3,3,433,10
17780,667,3,352.91,United Kingdom,1,3,2,132,6
17781,159,2,188.02,United Kingdom,3,3,1,331,7
17782,383,2,679.02,United Kingdom,2,3,3,233,8
17783,72,3,379.91,United Kingdom,3,3,2,332,8
17784,550,1,112.86,United Kingdom,1,2,1,121,4
17785,53,3,403.38,United Kingdom,4,3,2,432,9
17786,85,2,278.74,United Kingdom,3,3,1,331,7
17787,153,4,2601.4700000000003,United Kingdom,3,4,4,344,11
17788,74,2,1117.9,United Kingdom,3,3,3,333,9
17789,281,2,397.15,United Kingdom,2,3,2,232,7
17790,27,20,2783.61,United Kingdom,4,5,4,454,13
17791,30,1,106.1,United Kingdom,4,2,1,421,7
17792,467,2,370.05,United Kingdom,1,3,2,132,6
17793,25,1,323.04,United Kingdom,4,2,2,422,8
17794,687,2,147.3,United Kingdom,1,3,1,131,5
17795,180,2,350.39,United Kingdom,3,3,2,332,8
17796,40,7,1361.99,United Kingdom,4,4,4,444,12
17797,22,8,1985.87,United Kingdom,4,5,4,454,13
17798,582,1,183.09,United Kingdom,1,2,1,121,4
17799,22,20,6341.89,United Kingdom,4,5,5,455,14
17800,37,9,1199.01,United Kingdom,4,5,3,453,12
17801,451,3,798.3299999999999,United Kingdom,1,3,3,133,7
17802,82,10,5053.12,United Kingdom,3,5,5,355,13
17803,392,1,184.66,United Kingdom,2,2,1,221,5
17804,376,3,385.23,United Kingdom,2,3,2,232,7
17805,74,2,927.03,United Kingdom,3,3,3,333,9
17806,11,1,546.04,United Kingdom,5,2,2,522,9
17807,395,3,437.87,United Kingdom,2,3,2,232,7
17808,549,4,262.64,United Kingdom,1,4,1,141,6
17809,16,20,11337.39,United Kingdom,5,5,5,555,15
17810,669,2,374.81,United Kingdom,1,3,2,132,6
17811,4,47,9609.8,United Kingdom,5,5,5,555,15
17812,13,7,1165.8899999999999,United Kingdom,5,4,3,543,12
17813,14,5,1770.8799999999999,United Kingdom,5,4,4,544,13
17814,375,2,1617.32,United Kingdom,2,3,4,234,9
17815,393,1,591.96,United Kingdom,2,2,2,222,6
17816,37,6,112.32,United Kingdom,4,4,1,441,9
17817,4,6,807.85,United Kingdom,5,4,3,543,12
17818,738,1,130.18,United Kingdom,1,2,1,121,4
17819,72,12,6612.5199999999995,United Kingdom,3,5,5,355,13
17820,374,1,183.56,United Kingdom,2,2,1,221,5
17821,406,1,334.62,United Kingdom,2,2,2,222,6
17822,420,5,2188.5,United Kingdom,1,4,4,144,9
17823,421,2,494.25,United Kingdom,1,3,2,132,6
17824,51,1,298.4,United Kingdom,4,2,2,422,8
17825,599,4,731.96,United Kingdom,1,4,3,143,8
17826,374,1,134.59,United Kingdom,2,2,1,221,5
17827,5,6,2388.05,United Kingdom,5,4,4,544,13
17828,23,4,1820.09,Malta,4,4,4,444,12
17829,299,5,4756.74,United Arab Emirates,2,4,5,245,11
17830,2,3,398.7,United Kingdom,5,3,2,532,10
17831,33,1,35.400000000000006,United Kingdom,4,2,1,421,7
17832,50,1,155.37,United Kingdom,4,2,1,421,7
17833,723,1,342.36,United Kingdom,1,2,2,122,5
17834,415,2,730.47,United Kingdom,1,3,3,133,7
17835,3,3,350.64,United Kingdom,5,3,2,532,10
17836,47,1,110.21000000000001,United Kingdom,4,2,1,421,7
17837,42,8,1593.38,United Kingdom,4,5,4,454,13
17838,27,13,6722.900000000001,United Kingdom,4,5,5,455,14
17839,42,1,338.8,United Kingdom,4,2,2,422,8
17840,444,1,185.72,United Kingdom,1,2,1,121,4
17841,2,211,70884.07,United Kingdom,5,5,5,555,15
17842,602,1,430.69,United Kingdom,1,2,2,122,5
17843,303,2,326.23,United Kingdom,2,3,2,232,7
17844,107,1,51.559999999999995,Canada,3,2,1,321,6
17845,555,4,598.19,United Kingdom,1,4,2,142,7
17846,85,1,2033.1,United Kingdom,3,2,4,324,9
17847,516,2,129.69,United Kingdom,1,3,1,131,5
17848,81,30,3650.9,United Kingdom,3,5,5,355,13
17849,218,8,1063.76,United Kingdom,2,5,3,253,10
17850,372,155,56600.08,United Kingdom,2,5,5,255,12
17851,422,6,1563.34,United Kingdom,1,4,4,144,9
17852,12,5,663.21,United Kingdom,5,4,3,543,12
17853,407,3,1608.19,United Kingdom,2,3,4,234,9
17854,185,6,1071.45,United Kingdom,3,4,3,343,10
17855,373,1,417.94,United Kingdom,2,2,2,222,6
17856,2,4,1418.03,United Kingdom,5,4,4,544,13
17857,4,24,28682.24,United Kingdom,5,5,5,555,15
17858,6,30,12797.65,United Kingdom,5,5,5,555,15
17859,305,1,148.21,United Kingdom,2,2,1,221,5
17860,369,4,1015.54,United Kingdom,2,4,3,243,9
17861,3,18,5127.69,United Kingdom,5,5,5,555,15
17862,324,4,1279.09,United Kingdom,2,4,4,244,10
17863,59,12,5745.2,United Kingdom,3,5,5,355,13
17864,13,5,924.32,United Kingdom,5,4,3,543,12
17865,31,46,26374.39,United Kingdom,4,5,5,455,14
17866,143,3,1134.95,United Kingdom,3,3,3,333,9
17867,30,15,1621.2800000000002,United Kingdom,4,5,4,454,13
17868,386,1,234.65,United Kingdom,2,2,1,221,5
17869,107,7,1036.16,United Kingdom,3,4,3,343,10
17870,2,13,3108.15,United Kingdom,5,5,5,555,15
17871,205,5,1118.99,United Kingdom,2,4,3,243,9
17872,382,1,235.87,United Kingdom,2,2,1,221,5
17873,80,18,6515.88,United Kingdom,3,5,5,355,13
17874,185,6,683.46,United Kingdom,3,4,3,343,10
17875,688,1,167.1,United Kingdom,1,2,1,121,4
17876,400,3,3424.02,United Kingdom,2,3,5,235,10
17877,170,1,237.61,United Kingdom,3,2,1,321,6
17878,44,3,1412.33,United Kingdom,4,3,4,434,11
17879,174,1,178.51999999999998,United Kingdom,3,2,1,321,6
17880,365,3,824.9200000000001,United Kingdom,2,3,3,233,8
17881,304,1,133.35000000000002,United Kingdom,2,2,1,221,5
17882,379,2,313.46,United Kingdom,2,3,2,232,7
17883,3,7,995.85,United Kingdom,5,4,3,543,12
17884,4,20,3072.89,United Kingdom,5,5,5,555,15
17885,12,1,190.19,United Kingdom,5,2,1,521,8
17886,32,6,1608.38,United Kingdom,4,4,4,444,12
17887,129,1,111.35,United Kingdom,3,2,1,321,6
17888,21,25,1820.44,United Kingdom,4,5,4,454,13
17889,212,7,774.87,United Kingdom,2,4,3,243,9
17890,323,2,602.09,United Kingdom,2,3,2,232,7
17891,162,1,203.85999999999999,United Kingdom,3,2,1,321,6
17892,56,3,244.1,United Kingdom,4,3,1,431,8
17893,225,1,112.25,United Kingdom,2,2,1,221,5
17894,72,18,2453.38,United Kingdom,3,5,4,354,12
17895,44,1,98.0,United Kingdom,4,2,1,421,7
17896,23,1,256.32,United Kingdom,4,2,1,421,7
17897,173,9,2585.0,United Kingdom,3,5,4,354,12
17898,85,4,299.18,United Kingdom,3,4,2,342,9
17899,159,1,155.8,United Kingdom,3,2,1,321,6
17900,190,2,112.19999999999999,United Kingdom,2,3,1,231,6
17901,29,3,260.08,United Kingdom,4,3,1,431,8
17902,547,1,216.39999999999998,United Kingdom,1,2,1,121,4
17903,394,1,381.09000000000003,United Kingdom,2,2,2,222,6
17904,21,1,191.67,United Kingdom,4,2,1,421,7
17905,71,13,2383.52,United Kingdom,3,5,4,354,12
17906,247,1,72.9,United Kingdom,2,2,1,221,5
17907,641,1,291.76,United Kingdom,1,2,2,122,5
17908,374,5,1411.54,United Kingdom,2,4,4,244,10
17909,737,1,132.55,United Kingdom,1,2,1,121,4
17910,726,1,261.7,United Kingdom,1,2,1,121,4
17911,9,1,366.23,United Kingdom,5,2,2,522,9
17912,310,6,375.5,United Kingdom,2,4,2,242,8
17913,59,14,3479.64,United Kingdom,3,5,5,355,13
17914,4,1,336.43,United Kingdom,5,2,2,522,9
17915,551,1,242.13,United Kingdom,1,2,1,121,4
17916,629,2,43.87,United Kingdom,1,3,1,131,5
17917,45,3,341.28,United Kingdom,4,3,2,432,9
17918,501,3,396.39,United Kingdom,1,3,2,132,6
17919,88,2,1840.32,United Kingdom,3,3,4,334,10
17920,4,54,24516.46,United Kingdom,5,5,5,555,15
17921,64,10,2423.5,United Kingdom,3,5,4,354,12
17922,543,1,170.4,United Kingdom,1,2,1,121,4
17923,282,3,497.0,United Kingdom,2,3,2,232,7
17924,12,8,3536.7000000000003,United Kingdom,5,5,5,555,15
17925,373,1,488.16,United Kingdom,2,2,2,222,6
17926,133,5,1035.49,United Kingdom,3,4,3,343,10
17927,722,1,294.0,United Kingdom,1,2,2,122,5
17928,45,3,341.24,United Kingdom,4,3,2,432,9
17929,11,12,3082.1,United Kingdom,5,5,5,555,15
17930,36,13,4275.22,United Kingdom,4,5,5,455,14
17931,134,14,3437.29,United Kingdom,3,5,5,355,13
17932,29,3,1331.57,United Kingdom,4,3,4,434,11
17933,632,1,114.69,United Kingdom,1,2,1,121,4
17934,52,3,1049.15,United Kingdom,4,3,3,433,10
17935,138,7,686.14,United Kingdom,3,4,3,343,10
17936,5,1,389.84,United Kingdom,5,2,2,522,9
17937,9,7,4301.22,United Kingdom,5,4,5,545,14
17938,420,1,144.29,United Kingdom,1,2,1,121,4
17939,160,1,99.14,United Kingdom,3,2,1,321,6
17940,49,16,30393.19,United Kingdom,4,5,5,455,14
17941,131,4,1433.28,United Kingdom,3,4,4,344,11
17942,8,1,77.50000000000001,United Kingdom,5,2,1,521,8
17944,423,1,75.41,United Kingdom,1,2,1,121,4
17945,697,3,360.35,United Kingdom,1,3,2,132,6
17946,233,2,149.57999999999998,United Kingdom,2,3,1,231,6
17947,37,1,176.68,United Kingdom,4,2,1,421,7
17948,147,1,358.56000000000006,United Kingdom,3,2,2,322,7
17949,1,118,118628.08,United Kingdom,5,5,5,555,15
17950,72,7,1432.81,United Kingdom,3,4,4,344,11
17951,40,4,1636.0800000000002,United Kingdom,4,4,4,444,12
17952,378,4,819.61,United Kingdom,2,4,3,243,9
17953,540,1,160.82,United Kingdom,1,2,1,121,4
17954,5,19,3966.05,United Kingdom,5,5,5,555,15
17955,199,6,949.9,United Kingdom,2,4,3,243,9
17956,249,1,12.75,United Kingdom,2,2,1,221,5
17957,66,1,111.68,United Kingdom,3,2,1,321,6
17958,117,2,973.88,United Kingdom,3,3,3,333,9
17959,592,1,140.75,United Kingdom,1,2,1,121,4
17960,171,3,135.08,United Kingdom,3,3,1,331,7
17961,21,100,2995.54,United Kingdom,4,5,5,455,14
17962,142,4,687.42,United Kingdom,3,4,3,343,10
17963,471,4,651.51,United Kingdom,1,4,3,143,8
17964,32,2,733.46,United Kingdom,4,3,3,433,10
17965,38,29,7240.9800000000005,United Kingdom,4,5,5,455,14
17966,38,10,1974.42,United Kingdom,4,5,4,454,13
17967,372,2,357.28999999999996,United Kingdom,2,3,2,232,7
17968,374,4,888.04,United Kingdom,2,4,3,243,9
17969,166,20,2369.94,United Kingdom,3,5,4,354,12
17970,211,1,582.59,United Kingdom,2,2,2,222,6
17971,548,1,161.94,United Kingdom,1,2,1,121,4
17972,242,1,136.04,United Kingdom,2,2,1,221,5
17973,52,1,337.04,United Kingdom,4,2,2,422,8
17974,25,6,1858.06,United Kingdom,4,4,4,444,12
17975,15,24,7028.83,United Kingdom,5,5,5,555,15
17976,372,1,706.38,United Kingdom,2,2,3,223,7
17977,29,2,1565.6299999999999,United Kingdom,4,3,4,434,11
17978,365,4,1461.76,United Kingdom,2,4,4,244,10
17979,36,4,757.71,United Kingdom,4,4,3,443,11
17980,166,4,1033.42,United Kingdom,3,4,3,343,10
17981,411,1,239.12,United Kingdom,1,2,1,121,4
17982,681,1,138.18,United Kingdom,1,2,1,121,4
17983,395,1,171.71,United Kingdom,2,2,1,221,5
17984,145,5,1191.27,United Kingdom,3,4,3,343,10
17985,22,1,634.95,United Kingdom,4,2,3,423,9
17986,56,1,20.8,United Kingdom,4,2,1,421,7
17987,185,5,1003.64,United Kingdom,3,4,3,343,10
17988,12,14,489.54,United Kingdom,5,5,2,552,12
17989,379,1,228.82999999999998,United Kingdom,2,2,1,221,5
17990,237,6,1527.6100000000001,United Kingdom,2,4,4,244,10
17991,225,3,320.55,United Kingdom,2,3,2,232,7
17992,389,1,254.13,United Kingdom,2,2,1,221,5
17993,617,1,235.19,United Kingdom,1,2,1,121,4
17994,122,11,2313.32,United Kingdom,3,5,4,354,12
17995,282,3,495.48,United Kingdom,2,3,2,232,7
17996,380,3,482.33,United Kingdom,2,3,2,232,7
17997,74,8,1970.6699999999998,United Kingdom,3,5,4,354,12
17998,380,3,639.24,United Kingdom,2,3,3,233,8
17999,37,3,730.9,United Kingdom,4,3,3,433,10
18000,564,1,124.25,United Kingdom,1,2,1,121,4
18001,12,6,953.84,United Kingdom,5,4,3,543,12
18002,376,4,249.92,United Kingdom,2,4,1,241,7
18003,376,1,358.61,United Kingdom,2,2,2,222,6
18004,362,1,169.47,United Kingdom,2,2,1,221,5
18005,4,2,249.72,United Kingdom,5,3,1,531,9
18006,23,4,997.86,United Kingdom,4,4,3,443,11
18007,393,1,220.32,United Kingdom,2,2,1,221,5
18008,70,23,19787.13,United Kingdom,3,5,5,355,13
18009,235,8,2155.83,United Kingdom,2,5,4,254,11
18010,257,1,174.8,United Kingdom,2,2,1,221,5
18011,373,2,527.03,United Kingdom,2,3,2,232,7
18012,723,1,115.3,United Kingdom,1,2,1,121,4
18013,155,2,187.29,United Kingdom,3,3,1,331,7
18014,28,1,166.42,United Kingdom,4,2,1,421,7
18015,4,1,120.03,United Kingdom,5,2,1,521,8
18016,32,7,1960.46,United Kingdom,4,4,4,444,12
18017,81,4,688.0,United Kingdom,3,4,3,343,10
18018,108,4,297.99,United Kingdom,3,4,2,342,9
18019,52,1,38.45,United Kingdom,4,2,1,421,7
18020,544,1,190.48000000000002,United Kingdom,1,2,1,121,4
18021,510,2,227.06,United Kingdom,1,3,1,131,5
18022,36,5,1651.79,United Kingdom,4,4,4,444,12
18024,153,2,389.78,United Kingdom,3,3,2,332,8
18025,380,6,1177.72,United Kingdom,2,4,3,243,9
18026,501,2,2074.07,United Kingdom,1,3,4,134,8
18027,99,1,115.31,United Kingdom,3,2,1,321,6
18028,583,1,192.05,United Kingdom,1,2,1,121,4
18029,642,1,433.77,United Kingdom,1,2,2,122,5
18030,4,2,230.64999999999998,United Kingdom,5,3,1,531,9
18031,379,1,462.09999999999997,United Kingdom,2,2,2,222,6
18032,334,1,73.5,United Kingdom,2,2,1,221,5
18033,65,1,97.97,United Kingdom,3,2,1,321,6
18034,22,3,793.7,United Kingdom,4,3,3,433,10
18035,36,5,1276.74,United Kingdom,4,4,4,444,12
18036,32,11,1563.6399999999999,United Kingdom,4,5,4,454,13
18037,154,15,167.42,United Kingdom,3,5,1,351,9
18038,556,1,149.41,United Kingdom,1,2,1,121,4
18039,374,4,579.17,United Kingdom,2,4,2,242,8
18040,19,2,357.20000000000005,United Kingdom,4,3,2,432,9
18041,12,38,8752.38,United Kingdom,5,5,5,555,15
18042,54,2,281.15,United Kingdom,4,3,1,431,8
18043,25,3,875.97,United Kingdom,4,3,3,433,10
18044,4,18,3505.61,United Kingdom,5,5,5,555,15
18045,45,1,189.4,United Kingdom,4,2,1,421,7
18046,650,1,189.63,United Kingdom,1,2,1,121,4
18047,381,2,342.69,United Kingdom,2,3,2,232,7
18048,203,3,401.73,United Kingdom,2,3,2,232,7
18049,437,2,556.52,United Kingdom,1,3,2,132,6
18050,359,2,412.06,United Kingdom,2,3,2,232,7
18051,634,7,2282.28,United Kingdom,1,4,4,144,9
18052,565,1,10877.18,United Kingdom,1,2,5,125,8
18053,71,3,571.07,United Kingdom,3,3,2,332,8
18054,393,1,176.5,United Kingdom,2,2,1,221,5
18055,7,14,11195.57,United Kingdom,5,5,5,555,15
18056,288,2,554.6,United Kingdom,2,3,2,232,7
18057,393,3,1203.56,United Kingdom,2,3,3,233,8
18058,10,3,774.06,United Kingdom,5,3,3,533,11
18059,23,3,306.46,United Kingdom,4,3,2,432,9
18060,408,2,1185.46,United Kingdom,2,3,3,233,8
18061,22,28,6488.97,United Kingdom,4,5,5,455,14
18062,173,6,1632.67,United Kingdom,3,4,4,344,11
18063,391,2,186.60000000000002,United Kingdom,2,3,1,231,6
18064,133,11,4495.03,United Kingdom,3,5,5,355,13
18065,6,29,5866.63,United Kingdom,5,5,5,555,15
18066,75,3,1440.4,United Kingdom,3,3,4,334,10
18067,40,1,396.33,United Kingdom,4,2,2,422,8
18068,289,1,101.69999999999999,United Kingdom,2,2,1,221,5
18069,26,11,4540.56,United Kingdom,4,5,5,455,14
18070,669,1,314.1,United Kingdom,1,2,2,122,5
18071,258,6,1428.63,United Kingdom,2,4,4,244,10
18072,186,1,247.44,United Kingdom,3,2,1,321,6
18073,114,12,3877.5200000000004,United Kingdom,3,5,5,355,13
18074,374,2,1509.04,United Kingdom,2,3,4,234,9
18075,23,20,5783.29,United Kingdom,4,5,5,455,14
18076,380,1,151.49,United Kingdom,2,2,1,221,5
18077,8,18,4338.56,United Kingdom,5,5,5,555,15
18078,217,4,844.6,United Kingdom,2,4,3,243,9
18079,45,5,4242.75,United Kingdom,4,4,5,445,13
18080,19,2,1231.5,United Kingdom,4,3,3,433,10
18081,36,3,343.45,United Kingdom,4,3,2,432,9
18082,26,1,703.37,United Kingdom,4,2,3,423,9
18083,398,1,470.72999999999996,United Kingdom,2,2,2,222,6
18084,16,3,812.93,United Kingdom,5,3,3,533,11
18085,330,4,1645.75,United Kingdom,2,4,4,244,10
18086,274,1,101.34,United Kingdom,2,2,1,221,5
18087,98,17,14761.519999999999,United Kingdom,3,5,5,355,13
18088,61,1,167.67000000000002,United Kingdom,3,2,1,321,6
18089,447,1,428.45,United Kingdom,1,2,2,122,5
18090,422,1,349.4,United Kingdom,1,2,2,122,5
18091,593,1,360.85,United Kingdom,1,2,2,122,5
18092,2,18,16179.44,United Kingdom,5,5,5,555,15
18093,93,8,4452.71,United Kingdom,3,5,5,355,13
18094,82,13,6391.52,United Kingdom,3,5,5,355,13
18095,313,5,2303.09,United Kingdom,2,4,4,244,10
18096,12,6,1805.28,United Kingdom,5,4,4,544,13
18097,8,11,4663.32,United Kingdom,5,5,5,555,15
18098,396,1,550.84,United Kingdom,2,2,2,222,6
18099,127,1,168.31,United Kingdom,3,2,1,321,6
18100,550,1,451.56,United Kingdom,1,2,2,122,5
18101,11,5,629.16,United Kingdom,5,4,3,543,12
18102,1,145,608821.65,United Kingdom,5,5,5,555,15
18103,549,1,105.8,United Kingdom,1,2,1,121,4
18104,37,1,754.64,United Kingdom,4,2,3,423,9
18105,38,1,113.48000000000002,United Kingdom,4,2,1,421,7
18106,330,6,1461.46,United Kingdom,2,4,4,244,10
18107,442,1,167.13,United Kingdom,1,2,1,121,4
18108,254,3,848.8100000000001,United Kingdom,2,3,3,233,8
18109,2,38,9893.96,United Kingdom,5,5,5,555,15
18110,20,2,435.43,United Kingdom,4,3,2,432,9
18111,589,1,405.85,United Kingdom,1,2,2,122,5
18112,12,4,775.96,United Kingdom,5,4,3,543,12
18113,369,1,152.64000000000001,United Kingdom,2,2,1,221,5
18114,290,1,220.1,United Kingdom,2,2,1,221,5
18115,698,1,9.700000000000001,United Kingdom,1,2,1,121,4
18116,68,13,2154.3,United Kingdom,3,5,4,354,12
18117,26,1,320.72,United Kingdom,4,2,2,422,8
18118,11,29,6733.22,United Kingdom,5,5,5,555,15
18119,368,1,362.24,United Kingdom,2,2,2,222,6
18120,214,1,111.15,United Kingdom,2,2,1,221,5
18121,149,2,673.1,United Kingdom,3,3,3,333,9
18122,8,6,1826.21,United Kingdom,5,4,4,544,13
18123,24,3,684.59,United Kingdom,4,3,3,433,10
